timestamp,product_id,product_name,category,price,currency,amount
2025-11-28T17:45:07Z,PROD010,USB Hub 4-Port,Accessories,16.49,USD,4
2025-11-28T17:45:37Z,PROD010,USB Hub 4-Port,Accessories,14.99,EUR,1
2025-11-28T17:46:45Z,PROD002,USB-C Cable,Accessories,8.49,GBP,6
2025-11-28T17:47:02Z,PROD008,Notebook A5,Stationery,3.82,GBP,2
2025-11-28T17:47:43Z,PROD009,Ballpoint Pen Set,Stationery,5.94,GBP,10
2025-11-28T17:48:05Z,PROD007,Desk Lamp,Office,16.99,GBP,5
2025-11-28T17:49:14Z,PROD003,Mechanical Keyboard,Electronics,89.5,EUR,1
2025-11-28T17:50:13Z,PROD009,Ballpoint Pen Set,Stationery,1153.0,JPY,4
2025-11-28T17:51:22Z,PROD003,Mechanical Keyboard,Electronics,89.5,EUR,4
2025-11-28T17:52:52Z,PROD008,Notebook A5,Stationery,3.82,GBP,10
2025-11-28T17:53:56Z,PROD010,USB Hub 4-Port,Accessories,14.99,EUR,3
2025-11-28T17:54:35Z,PROD003,Mechanical Keyboard,Electronics,76.08,GBP,1
2025-11-28T17:55:13Z,PROD010,USB Hub 4-Port,Accessories,16.49,USD,9
2025-11-28T17:55:58Z,PROD003,Mechanical Keyboard,Electronics,98.45,USD,10
2025-11-28T17:56:29Z,PROD006,Gaming Headset,Electronics,79.0,EUR,6
2025-11-28T17:56:54Z,PROD003,Mechanical Keyboard,Electronics,98.45,USD,10
2025-11-28T17:57:55Z,PROD008,Notebook A5,Stationery,742.0,JPY,2
2025-11-28T17:58:36Z,PROD004,Laptop Stand,Office,29.66,GBP,10
2025-11-28T17:59:27Z,PROD010,USB Hub 4-Port,Accessories,14.99,EUR,1
2025-11-28T17:59:48Z,PROD002,USB-C Cable,Accessories,10.99,USD,9
2025-11-28T18:01:15Z,PROD008,Notebook A5,Stationery,3.82,GBP,2
2025-11-28T18:01:36Z,PROD009,Ballpoint Pen Set,Stationery,6.99,EUR,3
2025-11-28T18:03:06Z,PROD007,Desk Lamp,Office,19.99,EUR,1
2025-11-28T18:03:20Z,PROD001,Wireless Mouse,Electronics,21.24,GBP,3
2025-11-28T18:04:05Z,PROD002,USB-C Cable,Accessories,9.99,EUR,9
2025-11-28T18:05:08Z,PROD009,Ballpoint Pen Set,Stationery,5.94,GBP,7
2025-11-28T18:05:30Z,PROD001,Wireless Mouse,Electronics,4123.0,JPY,4
2025-11-28T18:06:14Z,PROD007,Desk Lamp,Office,3298.0,JPY,4
2025-11-28T18:06:45Z,PROD001,Wireless Mouse,Electronics,27.49,USD,3
2025-11-28T18:08:02Z,PROD004,Laptop Stand,Office,29.66,GBP,1
2025-11-28T18:08:13Z,PROD004,Laptop Stand,Office,29.66,GBP,5
2025-11-28T18:08:58Z,PROD002,USB-C Cable,Accessories,10.99,USD,10
2025-11-28T18:09:38Z,PROD006,Gaming Headset,Electronics,13035.0,JPY,3
2025-11-28T18:10:34Z,PROD006,Gaming Headset,Electronics,13035.0,JPY,5
2025-11-28T18:11:24Z,PROD007,Desk Lamp,Office,21.99,USD,7
2025-11-28T18:12:13Z,PROD005,Webcam HD,Electronics,65.89,USD,4
2025-11-28T18:13:00Z,PROD009,Ballpoint Pen Set,Stationery,1153.0,JPY,9
2025-11-28T18:13:51Z,PROD004,Laptop Stand,Office,29.66,GBP,3
2025-11-28T18:14:21Z,PROD002,USB-C Cable,Accessories,1648.0,JPY,5
2025-11-28T18:15:00Z,PROD004,Laptop Stand,Office,34.9,EUR,3
2025-11-28T18:16:18Z,PROD010,USB Hub 4-Port,Accessories,14.99,EUR,9
2025-11-28T18:17:38Z,PROD010,USB Hub 4-Port,Accessories,16.49,USD,8
2025-11-28T18:17:55Z,PROD004,Laptop Stand,Office,29.66,GBP,3
2025-11-28T18:19:03Z,PROD010,USB Hub 4-Port,Accessories,12.74,GBP,3
2025-11-28T18:19:34Z,PROD004,Laptop Stand,Office,5758.0,JPY,9
2025-11-28T18:19:58Z,PROD009,Ballpoint Pen Set,Stationery,1153.0,JPY,6
2025-11-28T18:21:11Z,PROD003,Mechanical Keyboard,Electronics,89.5,EUR,7
2025-11-28T18:21:57Z,PROD009,Ballpoint Pen Set,Stationery,1153.0,JPY,10
2025-11-28T18:22:24Z,PROD010,USB Hub 4-Port,Accessories,2473.0,JPY,7
2025-11-28T18:23:35Z,PROD005,Webcam HD,Electronics,59.9,EUR,1
2025-11-28T18:24:28Z,PROD003,Mechanical Keyboard,Electronics,14768.0,JPY,6
2025-11-28T18:24:58Z,PROD006,Gaming Headset,Electronics,79.0,EUR,9
2025-11-28T18:26:05Z,PROD007,Desk Lamp,Office,21.99,USD,3
2025-11-28T18:26:22Z,PROD009,Ballpoint Pen Set,Stationery,7.69,USD,1
2025-11-28T18:26:58Z,PROD009,Ballpoint Pen Set,Stationery,1153.0,JPY,4
2025-11-28T18:27:51Z,PROD002,USB-C Cable,Accessories,8.49,GBP,8
2025-11-28T18:28:17Z,PROD001,Wireless Mouse,Electronics,21.24,GBP,9
2025-11-28T18:29:15Z,PROD002,USB-C Cable,Accessories,9.99,EUR,8
2025-11-28T18:30:06Z,PROD004,Laptop Stand,Office,5758.0,JPY,6
2025-11-28T18:31:16Z,PROD008,Notebook A5,Stationery,742.0,JPY,10
2025-11-28T18:31:47Z,PROD001,Wireless Mouse,Electronics,24.99,EUR,8
2025-11-28T18:33:06Z,PROD005,Webcam HD,Electronics,50.91,GBP,10
2025-11-28T18:33:29Z,PROD010,USB Hub 4-Port,Accessories,12.74,GBP,5
2025-11-28T18:34:21Z,PROD003,Mechanical Keyboard,Electronics,89.5,EUR,9
2025-11-28T18:34:53Z,PROD007,Desk Lamp,Office,19.99,EUR,6
2025-11-28T18:35:33Z,PROD004,Laptop Stand,Office,29.66,GBP,4
2025-11-28T18:35:53Z,PROD005,Webcam HD,Electronics,65.89,USD,1
2025-11-28T18:37:02Z,PROD006,Gaming Headset,Electronics,86.9,USD,8
2025-11-28T18:37:59Z,PROD009,Ballpoint Pen Set,Stationery,7.69,USD,6
2025-11-28T18:38:28Z,PROD007,Desk Lamp,Office,16.99,GBP,1
2025-11-28T18:39:25Z,PROD009,Ballpoint Pen Set,Stationery,5.94,GBP,6
2025-11-28T18:40:55Z,PROD007,Desk Lamp,Office,16.99,GBP,8
2025-11-28T18:41:12Z,PROD003,Mechanical Keyboard,Electronics,76.08,GBP,9
2025-11-28T18:41:51Z,PROD002,USB-C Cable,Accessories,1648.0,JPY,8
2025-11-28T18:42:16Z,PROD002,USB-C Cable,Accessories,9.99,EUR,4
2025-11-28T18:43:44Z,PROD007,Desk Lamp,Office,21.99,USD,8
2025-11-28T18:44:18Z,PROD007,Desk Lamp,Office,3298.0,JPY,1
2025-11-28T18:45:31Z,PROD010,USB Hub 4-Port,Accessories,16.49,USD,7
2025-11-28T18:46:09Z,PROD007,Desk Lamp,Office,21.99,USD,1
2025-11-28T18:46:29Z,PROD004,Laptop Stand,Office,5758.0,JPY,8
2025-11-28T18:47:01Z,PROD010,USB Hub 4-Port,Accessories,12.74,GBP,3
2025-11-28T18:47:55Z,PROD002,USB-C Cable,Accessories,8.49,GBP,8
2025-11-28T18:48:34Z,PROD009,Ballpoint Pen Set,Stationery,5.94,GBP,4
2025-11-28T18:49:54Z,PROD003,Mechanical Keyboard,Electronics,14768.0,JPY,1
2025-11-28T18:50:46Z,PROD001,Wireless Mouse,Electronics,24.99,EUR,1
2025-11-28T18:51:21Z,PROD008,Notebook A5,Stationery,742.0,JPY,7
2025-11-28T18:52:35Z,PROD006,Gaming Headset,Electronics,13035.0,JPY,8
2025-11-28T18:53:54Z,PROD005,Webcam HD,Electronics,65.89,USD,8
2025-11-28T18:54:05Z,PROD002,USB-C Cable,Accessories,1648.0,JPY,1
2025-11-28T18:55:02Z,PROD004,Laptop Stand,Office,34.9,EUR,9
2025-11-28T18:55:16Z,PROD006,Gaming Headset,Electronics,86.9,USD,4
2025-11-28T18:56:30Z,PROD007,Desk Lamp,Office,3298.0,JPY,7
2025-11-28T18:57:31Z,PROD007,Desk Lamp,Office,3298.0,JPY,7
2025-11-28T18:58:08Z,PROD010,USB Hub 4-Port,Accessories,16.49,USD,10
2025-11-28T18:58:41Z,PROD005,Webcam HD,Electronics,50.91,GBP,1
2025-11-28T18:59:41Z,PROD004,Laptop Stand,Office,38.39,USD,5
2025-11-28T19:00:12Z,PROD002,USB-C Cable,Accessories,1648.0,JPY,6
2025-11-28T19:00:36Z,PROD010,USB Hub 4-Port,Accessories,14.99,EUR,5
2025-11-28T19:01:36Z,PROD002,USB-C Cable,Accessories,10.99,USD,7
2025-11-28T19:02:55Z,PROD006,Gaming Headset,Electronics,79.0,EUR,7
2025-11-28T19:03:23Z,PROD005,Webcam HD,Electronics,9884.0,JPY,8
2025-11-28T19:03:34Z,PROD007,Desk Lamp,Office,19.99,EUR,8
2025-11-28T19:04:50Z,PROD005,Webcam HD,Electronics,50.91,GBP,8
2025-11-28T19:05:11Z,PROD010,USB Hub 4-Port,Accessories,16.49,USD,9
2025-11-28T19:05:50Z,PROD003,Mechanical Keyboard,Electronics,14768.0,JPY,3
2025-11-28T19:06:38Z,PROD005,Webcam HD,Electronics,9884.0,JPY,8
2025-11-28T19:06:55Z,PROD003,Mechanical Keyboard,Electronics,89.5,EUR,6
2025-11-28T19:07:54Z,PROD003,Mechanical Keyboard,Electronics,89.5,EUR,3
2025-11-28T19:09:07Z,PROD006,Gaming Headset,Electronics,13035.0,JPY,1
2025-11-28T19:09:26Z,PROD008,Notebook A5,Stationery,4.5,EUR,5
2025-11-28T19:10:19Z,PROD003,Mechanical Keyboard,Electronics,98.45,USD,10
2025-11-28T19:11:04Z,PROD010,USB Hub 4-Port,Accessories,14.99,EUR,6
2025-11-28T19:11:14Z,PROD002,USB-C Cable,Accessories,10.99,USD,2
2025-11-28T19:12:28Z,PROD006,Gaming Headset,Electronics,79.0,EUR,2
2025-11-28T19:12:56Z,PROD010,USB Hub 4-Port,Accessories,16.49,USD,9
2025-11-28T19:14:20Z,PROD009,Ballpoint Pen Set,Stationery,6.99,EUR,7
2025-11-28T19:15:03Z,PROD002,USB-C Cable,Accessories,1648.0,JPY,4
2025-11-28T19:15:29Z,PROD006,Gaming Headset,Electronics,13035.0,JPY,8
2025-11-28T19:16:10Z,PROD002,USB-C Cable,Accessories,10.99,USD,3
2025-11-28T19:17:33Z,PROD010,USB Hub 4-Port,Accessories,12.74,GBP,5
2025-11-28T19:18:34Z,PROD005,Webcam HD,Electronics,9884.0,JPY,10
2025-11-28T19:19:28Z,PROD009,Ballpoint Pen Set,Stationery,1153.0,JPY,4
2025-11-28T19:20:46Z,PROD002,USB-C Cable,Accessories,1648.0,JPY,7
2025-11-28T19:22:09Z,PROD006,Gaming Headset,Electronics,13035.0,JPY,9
2025-11-28T19:23:00Z,PROD003,Mechanical Keyboard,Electronics,98.45,USD,6
2025-11-28T19:23:37Z,PROD001,Wireless Mouse,Electronics,27.49,USD,7
2025-11-28T19:24:57Z,PROD001,Wireless Mouse,Electronics,24.99,EUR,5
2025-11-28T19:26:13Z,PROD001,Wireless Mouse,Electronics,4123.0,JPY,10
2025-11-28T19:26:28Z,PROD001,Wireless Mouse,Electronics,27.49,USD,3
2025-11-28T19:26:47Z,PROD001,Wireless Mouse,Electronics,4123.0,JPY,6
2025-11-28T19:27:01Z,PROD008,Notebook A5,Stationery,4.95,USD,3
2025-11-28T19:28:22Z,PROD001,Wireless Mouse,Electronics,21.24,GBP,4
2025-11-28T19:29:28Z,PROD004,Laptop Stand,Office,38.39,USD,5
2025-11-28T19:30:36Z,PROD010,USB Hub 4-Port,Accessories,14.99,EUR,7
2025-11-28T19:32:03Z,PROD010,USB Hub 4-Port,Accessories,14.99,EUR,5
2025-11-28T19:32:18Z,PROD009,Ballpoint Pen Set,Stationery,5.94,GBP,10
2025-11-28T19:32:34Z,PROD001,Wireless Mouse,Electronics,24.99,EUR,1
2025-11-28T19:32:52Z,PROD004,Laptop Stand,Office,5758.0,JPY,4
2025-11-28T19:33:24Z,PROD003,Mechanical Keyboard,Electronics,14768.0,JPY,7
2025-11-28T19:33:36Z,PROD010,USB Hub 4-Port,Accessories,16.49,USD,5
2025-11-28T19:34:49Z,PROD007,Desk Lamp,Office,21.99,USD,9
2025-11-28T19:36:11Z,PROD007,Desk Lamp,Office,21.99,USD,9
2025-11-28T19:37:11Z,PROD008,Notebook A5,Stationery,4.95,USD,8
2025-11-28T19:37:25Z,PROD002,USB-C Cable,Accessories,8.49,GBP,2
2025-11-28T19:37:36Z,PROD010,USB Hub 4-Port,Accessories,14.99,EUR,3
2025-11-28T19:38:48Z,PROD010,USB Hub 4-Port,Accessories,12.74,GBP,7
2025-11-28T19:39:54Z,PROD008,Notebook A5,Stationery,4.5,EUR,8
2025-11-28T19:40:37Z,PROD001,Wireless Mouse,Electronics,24.99,EUR,10
2025-11-28T19:40:57Z,PROD010,USB Hub 4-Port,Accessories,16.49,USD,6
2025-11-28T19:41:51Z,PROD002,USB-C Cable,Accessories,8.49,GBP,6
2025-11-28T19:42:17Z,PROD004,Laptop Stand,Office,38.39,USD,2
2025-11-28T19:42:50Z,PROD006,Gaming Headset,Electronics,13035.0,JPY,2
2025-11-28T19:44:18Z,PROD006,Gaming Headset,Electronics,67.15,GBP,7
2025-11-28T19:44:32Z,PROD005,Webcam HD,Electronics,50.91,GBP,9
2025-11-28T19:45:48Z,PROD002,USB-C Cable,Accessories,8.49,GBP,3
2025-11-28T19:46:02Z,PROD004,Laptop Stand,Office,29.66,GBP,8
2025-11-28T19:47:30Z,PROD010,USB Hub 4-Port,Accessories,16.49,USD,5
2025-11-28T19:48:17Z,PROD008,Notebook A5,Stationery,742.0,JPY,10
2025-11-28T19:49:25Z,PROD004,Laptop Stand,Office,5758.0,JPY,1
2025-11-28T19:50:38Z,PROD008,Notebook A5,Stationery,3.82,GBP,3
2025-11-28T19:51:39Z,PROD006,Gaming Headset,Electronics,86.9,USD,2
2025-11-28T19:53:01Z,PROD007,Desk Lamp,Office,3298.0,JPY,3
2025-11-28T19:53:38Z,PROD010,USB Hub 4-Port,Accessories,16.49,USD,4
2025-11-28T19:54:31Z,PROD007,Desk Lamp,Office,19.99,EUR,2
2025-11-28T19:55:05Z,PROD010,USB Hub 4-Port,Accessories,16.49,USD,7
2025-11-28T19:55:27Z,PROD002,USB-C Cable,Accessories,10.99,USD,6
2025-11-28T19:56:13Z,PROD003,Mechanical Keyboard,Electronics,14768.0,JPY,2
2025-11-28T19:57:12Z,PROD007,Desk Lamp,Office,21.99,USD,10
2025-11-28T19:58:11Z,PROD004,Laptop Stand,Office,38.39,USD,9
2025-11-28T19:59:31Z,PROD001,Wireless Mouse,Electronics,24.99,EUR,7
2025-11-28T20:00:41Z,PROD003,Mechanical Keyboard,Electronics,98.45,USD,1
2025-11-28T20:01:20Z,PROD008,Notebook A5,Stationery,4.5,EUR,6
2025-11-28T20:01:31Z,PROD001,Wireless Mouse,Electronics,21.24,GBP,3
2025-11-28T20:02:10Z,PROD005,Webcam HD,Electronics,50.91,GBP,7
2025-11-28T20:02:34Z,PROD006,Gaming Headset,Electronics,86.9,USD,2
2025-11-28T20:03:42Z,PROD001,Wireless Mouse,Electronics,21.24,GBP,7
2025-11-28T20:05:03Z,PROD009,Ballpoint Pen Set,Stationery,6.99,EUR,5
2025-11-28T20:06:05Z,PROD010,USB Hub 4-Port,Accessories,12.74,GBP,2
2025-11-28T20:07:23Z,PROD010,USB Hub 4-Port,Accessories,14.99,EUR,10
2025-11-28T20:07:35Z,PROD001,Wireless Mouse,Electronics,24.99,EUR,5
2025-11-28T20:08:01Z,PROD004,Laptop Stand,Office,5758.0,JPY,3
2025-11-28T20:09:31Z,PROD008,Notebook A5,Stationery,4.95,USD,1
2025-11-28T20:10:22Z,PROD009,Ballpoint Pen Set,Stationery,6.99,EUR,7
2025-11-28T20:11:48Z,PROD008,Notebook A5,Stationery,3.82,GBP,8
2025-11-28T20:13:13Z,PROD010,USB Hub 4-Port,Accessories,2473.0,JPY,10
2025-11-28T20:13:40Z,PROD008,Notebook A5,Stationery,3.82,GBP,9
2025-11-28T20:14:56Z,PROD005,Webcam HD,Electronics,65.89,USD,8
2025-11-28T20:16:12Z,PROD004,Laptop Stand,Office,34.9,EUR,5
2025-11-28T20:17:40Z,PROD004,Laptop Stand,Office,5758.0,JPY,1
2025-11-28T20:18:48Z,PROD010,USB Hub 4-Port,Accessories,12.74,GBP,6
2025-11-28T20:19:37Z,PROD006,Gaming Headset,Electronics,67.15,GBP,3
2025-11-28T20:19:52Z,PROD009,Ballpoint Pen Set,Stationery,1153.0,JPY,1
2025-11-28T20:20:56Z,PROD008,Notebook A5,Stationery,4.95,USD,5
2025-11-28T20:21:16Z,PROD005,Webcam HD,Electronics,65.89,USD,1
2025-11-28T20:21:33Z,PROD003,Mechanical Keyboard,Electronics,14768.0,JPY,10
2025-11-28T20:22:55Z,PROD008,Notebook A5,Stationery,4.5,EUR,6
2025-11-28T20:23:49Z,PROD008,Notebook A5,Stationery,742.0,JPY,4
2025-11-28T20:24:25Z,PROD005,Webcam HD,Electronics,59.9,EUR,9
2025-11-28T20:24:50Z,PROD002,USB-C Cable,Accessories,10.99,USD,8
2025-11-28T20:25:46Z,PROD005,Webcam HD,Electronics,65.89,USD,1
2025-11-28T20:26:18Z,PROD010,USB Hub 4-Port,Accessories,16.49,USD,2
2025-11-28T20:27:05Z,PROD009,Ballpoint Pen Set,Stationery,7.69,USD,8
2025-11-28T20:27:18Z,PROD006,Gaming Headset,Electronics,67.15,GBP,3
2025-11-28T20:28:01Z,PROD009,Ballpoint Pen Set,Stationery,5.94,GBP,9
2025-11-28T20:29:31Z,PROD007,Desk Lamp,Office,3298.0,JPY,6
2025-11-28T20:31:01Z,PROD002,USB-C Cable,Accessories,1648.0,JPY,8
2025-11-28T20:31:19Z,PROD008,Notebook A5,Stationery,3.82,GBP,1
2025-11-28T20:32:21Z,PROD006,Gaming Headset,Electronics,13035.0,JPY,10
2025-11-28T20:33:09Z,PROD003,Mechanical Keyboard,Electronics,98.45,USD,4
2025-11-28T20:34:24Z,PROD005,Webcam HD,Electronics,50.91,GBP,5
2025-11-28T20:35:53Z,PROD005,Webcam HD,Electronics,59.9,EUR,9
2025-11-28T20:37:05Z,PROD005,Webcam HD,Electronics,65.89,USD,7
2025-11-28T20:37:38Z,PROD005,Webcam HD,Electronics,50.91,GBP,3
2025-11-28T20:38:27Z,PROD003,Mechanical Keyboard,Electronics,98.45,USD,3
2025-11-28T20:38:46Z,PROD002,USB-C Cable,Accessories,8.49,GBP,8
2025-11-28T20:39:41Z,PROD009,Ballpoint Pen Set,Stationery,5.94,GBP,7
2025-11-28T20:40:28Z,PROD001,Wireless Mouse,Electronics,4123.0,JPY,7
2025-11-28T20:41:50Z,PROD002,USB-C Cable,Accessories,1648.0,JPY,7
2025-11-28T20:43:04Z,PROD001,Wireless Mouse,Electronics,24.99,EUR,6
2025-11-28T20:44:34Z,PROD010,USB Hub 4-Port,Accessories,12.74,GBP,3
2025-11-28T20:45:58Z,PROD004,Laptop Stand,Office,29.66,GBP,9
2025-11-28T20:46:35Z,PROD010,USB Hub 4-Port,Accessories,12.74,GBP,10
2025-11-28T20:47:54Z,PROD004,Laptop Stand,Office,5758.0,JPY,5
2025-11-28T20:49:15Z,PROD005,Webcam HD,Electronics,9884.0,JPY,2
2025-11-28T20:50:13Z,PROD006,Gaming Headset,Electronics,79.0,EUR,10
2025-11-28T20:51:04Z,PROD001,Wireless Mouse,Electronics,27.49,USD,3
2025-11-28T20:52:11Z,PROD008,Notebook A5,Stationery,742.0,JPY,7
2025-11-28T20:52:48Z,PROD002,USB-C Cable,Accessories,8.49,GBP,8
2025-11-28T20:54:04Z,PROD009,Ballpoint Pen Set,Stationery,5.94,GBP,3
2025-11-28T20:54:30Z,PROD004,Laptop Stand,Office,5758.0,JPY,9
2025-11-28T20:55:26Z,PROD003,Mechanical Keyboard,Electronics,98.45,USD,10
2025-11-28T20:55:45Z,PROD006,Gaming Headset,Electronics,67.15,GBP,4
2025-11-28T20:55:55Z,PROD010,USB Hub 4-Port,Accessories,12.74,GBP,3
2025-11-28T20:56:38Z,PROD002,USB-C Cable,Accessories,8.49,GBP,4
2025-11-28T20:57:01Z,PROD002,USB-C Cable,Accessories,10.99,USD,6
2025-11-28T20:57:53Z,PROD004,Laptop Stand,Office,29.66,GBP,2
2025-11-28T20:58:49Z,PROD005,Webcam HD,Electronics,59.9,EUR,9
2025-11-28T20:59:38Z,PROD006,Gaming Headset,Electronics,67.15,GBP,8
2025-11-28T21:00:53Z,PROD005,Webcam HD,Electronics,50.91,GBP,8
2025-11-28T21:02:01Z,PROD008,Notebook A5,Stationery,3.82,GBP,5
2025-11-28T21:03:29Z,PROD008,Notebook A5,Stationery,742.0,JPY,1
2025-11-28T21:04:22Z,PROD008,Notebook A5,Stationery,742.0,JPY,3
2025-11-28T21:05:43Z,PROD009,Ballpoint Pen Set,Stationery,5.94,GBP,2
2025-11-28T21:06:40Z,PROD009,Ballpoint Pen Set,Stationery,6.99,EUR,10
2025-11-28T21:07:28Z,PROD009,Ballpoint Pen Set,Stationery,1153.0,JPY,4
2025-11-28T21:08:12Z,PROD003,Mechanical Keyboard,Electronics,76.08,GBP,2
2025-11-28T21:09:27Z,PROD007,Desk Lamp,Office,3298.0,JPY,7
2025-11-28T21:10:22Z,PROD004,Laptop Stand,Office,34.9,EUR,4
2025-11-28T21:11:48Z,PROD004,Laptop Stand,Office,34.9,EUR,1
2025-11-28T21:12:03Z,PROD009,Ballpoint Pen Set,Stationery,1153.0,JPY,9
2025-11-28T21:13:16Z,PROD001,Wireless Mouse,Electronics,4123.0,JPY,6
2025-11-28T21:13:50Z,PROD007,Desk Lamp,Office,21.99,USD,7
2025-11-28T21:15:03Z,PROD004,Laptop Stand,Office,5758.0,JPY,8
2025-11-28T21:15:57Z,PROD002,USB-C Cable,Accessories,9.99,EUR,3
2025-11-28T21:16:09Z,PROD009,Ballpoint Pen Set,Stationery,5.94,GBP,4
2025-11-28T21:17:34Z,PROD006,Gaming Headset,Electronics,67.15,GBP,10
2025-11-28T21:17:57Z,PROD008,Notebook A5,Stationery,4.95,USD,3
2025-11-28T21:18:31Z,PROD004,Laptop Stand,Office,5758.0,JPY,8
2025-11-28T21:19:27Z,PROD001,Wireless Mouse,Electronics,4123.0,JPY,10
2025-11-28T21:20:14Z,PROD004,Laptop Stand,Office,34.9,EUR,2
2025-11-28T21:20:36Z,PROD008,Notebook A5,Stationery,4.95,USD,6
2025-11-28T21:22:04Z,PROD007,Desk Lamp,Office,21.99,USD,7
2025-11-28T21:23:03Z,PROD005,Webcam HD,Electronics,59.9,EUR,7
2025-11-28T21:23:36Z,PROD008,Notebook A5,Stationery,742.0,JPY,4
2025-11-28T21:23:46Z,PROD006,Gaming Headset,Electronics,86.9,USD,1
2025-11-28T21:25:08Z,PROD006,Gaming Headset,Electronics,86.9,USD,8
2025-11-28T21:26:22Z,PROD008,Notebook A5,Stationery,3.82,GBP,3
2025-11-28T21:26:32Z,PROD007,Desk Lamp,Office,21.99,USD,8
2025-11-28T21:27:32Z,PROD002,USB-C Cable,Accessories,1648.0,JPY,1
2025-11-28T21:27:58Z,PROD009,Ballpoint Pen Set,Stationery,1153.0,JPY,7
2025-11-28T21:28:14Z,PROD002,USB-C Cable,Accessories,10.99,USD,7
2025-11-28T21:28:54Z,PROD004,Laptop Stand,Office,29.66,GBP,6
2025-11-28T21:29:38Z,PROD006,Gaming Headset,Electronics,13035.0,JPY,4
2025-11-28T21:29:52Z,PROD006,Gaming Headset,Electronics,86.9,USD,7
2025-11-28T21:30:23Z,PROD004,Laptop Stand,Office,5758.0,JPY,4
2025-11-28T21:31:04Z,PROD007,Desk Lamp,Office,3298.0,JPY,4
2025-11-28T21:31:18Z,PROD002,USB-C Cable,Accessories,9.99,EUR,6
2025-11-28T21:32:24Z,PROD001,Wireless Mouse,Electronics,21.24,GBP,9
2025-11-28T21:32:40Z,PROD002,USB-C Cable,Accessories,10.99,USD,1
2025-11-28T21:33:30Z,PROD006,Gaming Headset,Electronics,67.15,GBP,3
2025-11-28T21:34:09Z,PROD006,Gaming Headset,Electronics,13035.0,JPY,2
2025-11-28T21:35:39Z,PROD003,Mechanical Keyboard,Electronics,76.08,GBP,2
2025-11-28T21:36:40Z,PROD009,Ballpoint Pen Set,Stationery,1153.0,JPY,8
2025-11-28T21:37:44Z,PROD004,Laptop Stand,Office,38.39,USD,10
2025-11-28T21:37:56Z,PROD002,USB-C Cable,Accessories,8.49,GBP,2
2025-11-28T21:38:39Z,PROD003,Mechanical Keyboard,Electronics,14768.0,JPY,10
2025-11-28T21:39:11Z,PROD001,Wireless Mouse,Electronics,24.99,EUR,1
2025-11-28T21:40:23Z,PROD003,Mechanical Keyboard,Electronics,14768.0,JPY,6
2025-11-28T21:40:39Z,PROD003,Mechanical Keyboard,Electronics,14768.0,JPY,1
2025-11-28T21:41:00Z,PROD004,Laptop Stand,Office,5758.0,JPY,7
2025-11-28T21:41:58Z,PROD003,Mechanical Keyboard,Electronics,89.5,EUR,4
2025-11-28T21:42:16Z,PROD005,Webcam HD,Electronics,9884.0,JPY,4
2025-11-28T21:43:23Z,PROD002,USB-C Cable,Accessories,1648.0,JPY,5
2025-11-28T21:44:46Z,PROD005,Webcam HD,Electronics,50.91,GBP,8
2025-11-28T21:45:40Z,PROD006,Gaming Headset,Electronics,13035.0,JPY,9
2025-11-28T21:46:56Z,PROD001,Wireless Mouse,Electronics,4123.0,JPY,3
2025-11-28T21:47:34Z,PROD003,Mechanical Keyboard,Electronics,89.5,EUR,3
2025-11-28T21:47:50Z,PROD007,Desk Lamp,Office,21.99,USD,2
2025-11-28T21:49:15Z,PROD006,Gaming Headset,Electronics,86.9,USD,7
2025-11-28T21:50:29Z,PROD009,Ballpoint Pen Set,Stationery,5.94,GBP,7
2025-11-28T21:51:48Z,PROD002,USB-C Cable,Accessories,1648.0,JPY,3
2025-11-28T21:52:56Z,PROD010,USB Hub 4-Port,Accessories,12.74,GBP,2
2025-11-28T21:53:26Z,PROD008,Notebook A5,Stationery,4.95,USD,7
2025-11-28T21:54:14Z,PROD005,Webcam HD,Electronics,65.89,USD,4
2025-11-28T21:55:20Z,PROD010,USB Hub 4-Port,Accessories,16.49,USD,10
2025-11-28T21:55:30Z,PROD009,Ballpoint Pen Set,Stationery,5.94,GBP,4
2025-11-28T21:56:51Z,PROD003,Mechanical Keyboard,Electronics,76.08,GBP,3
2025-11-28T21:57:25Z,PROD010,USB Hub 4-Port,Accessories,16.49,USD,3
2025-11-28T21:57:53Z,PROD008,Notebook A5,Stationery,4.95,USD,6
2025-11-28T21:58:58Z,PROD009,Ballpoint Pen Set,Stationery,6.99,EUR,2
2025-11-28T21:59:36Z,PROD001,Wireless Mouse,Electronics,24.99,EUR,7
2025-11-28T22:00:33Z,PROD010,USB Hub 4-Port,Accessories,12.74,GBP,3
2025-11-28T22:01:04Z,PROD005,Webcam HD,Electronics,59.9,EUR,10
2025-11-28T22:01:31Z,PROD004,Laptop Stand,Office,38.39,USD,2
2025-11-28T22:02:59Z,PROD007,Desk Lamp,Office,16.99,GBP,1
2025-11-28T22:04:00Z,PROD005,Webcam HD,Electronics,9884.0,JPY,8
2025-11-28T22:04:25Z,PROD002,USB-C Cable,Accessories,1648.0,JPY,4
2025-11-28T22:05:40Z,PROD003,Mechanical Keyboard,Electronics,98.45,USD,1
2025-11-28T22:05:52Z,PROD006,Gaming Headset,Electronics,13035.0,JPY,4
2025-11-28T22:07:03Z,PROD001,Wireless Mouse,Electronics,21.24,GBP,4
